id_student,code_module,presentation_year,presentation_term,gender,region,highest_education,imd_band,age_band,num_prev_attempts,studied_credits,disability,date_registration,final_weighted_score,total_assessments_submitted,total_clicks,unique_materials_accessed,unemployment_rate,avg_broadband_speed,is_at_risk
447481,AAA,2014,J,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,-21,55.5,5,767,61,6.1,19.78,0
447782,BBB,2013,B,M,London Region,HE Qualification,50-60%,35-55,0,60,N,-28,76.2,11,987,66,8.9,20.16,0
464525,BBB,2013,J,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,-136,73.21,11,955,81,6,15.25,0
464924,CCC,2014,J,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,120,N,-155,0,0,0,0,7.1,19.62,1
465281,CCC,2014,J,M,North Region,A Level or Equivalent,70-80%,35-55,0,30,N,-122,0,0,0,0,7.7,19.89,1
465619,EEE,2013,J,M,Wales,Lower Than A Level,40-50%,0-35,0,120,N,-18,83.64,4,1447,44,8.4,12.17,1
465629,DDD,2014,J,F,Wales,Lower Than A Level,0-10%,0-35,1,60,N,-35,62.89,6,643,84,6.7,14.8,0
465893,FFF,2013,J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,-82,91.25,12,3425,189,8.6,14.59,0
465900,FFF,2013,J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,-101,79.5,12,2148,114,8.4,12.17,0
466037,BBB,2013,B,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,-182,77.65,5,194,19,9,15.95,1
466203,FFF,2013,B,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,-22,56,12,4999,204,8.9,20.16,0
466828,FFF,2013,B,M,South West Region,A Level or Equivalent,0-10%,0-35,1,60,N,-86,89.25,11,2959,162,6.1,13.66,0
466973,BBB,2013,B,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,-28,82.14,3,287,20,6,16.83,1
467100,BBB,2014,B,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,-94,67.86,9,1400,55,5,18.12,1
467416,FFF,2013,B,M,East Anglian Region,Lower Than A Level,90-100%,35-55,1,180,N,-102,84.25,12,4313,190,6.2,16.41,0
467524,FFF,2013,J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,-157,84,12,4630,216,7.1,11.71,0
467776,DDD,2013,J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,-103,18,1,201,27,7.9,15.19,1
469113,EEE,2013,J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,-31,89.52,4,1501,46,6,16.83,0
469284,GGG,2014,B,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,-17,0,0,2,1,6.8,24.22,1
469424,EEE,2014,J,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,N,-23,92.32,4,1645,58,5,20.14,0
470653,BBB,2013,B,F,North Western Region,Lower Than A Level,10-20%,35-55,0,60,N,-28,76.09,10,514,43,8.5,15.1,1
471219,BBB,2013,B,F,North Western Region,HE Qualification,50-60%,35-55,1,120,N,-15,42.08,3,688,35,8.5,15.1,1
471374,CCC,2014,J,M,Wales,A Level or Equivalent,70-80%,0-35,0,150,N,-74,0,0,0,0,6.7,14.8,1
471657,CCC,2014,B,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,-22,61.98,5,764,71,7,18.58,0
471711,BBB,2013,J,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,1,60,N,-89,50.79,11,452,39,7.9,15.19,0
472182,BBB,2013,B,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,-169,72.46,3,501,54,6,16.83,1
472284,DDD,2014,B,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,-25,93.76,7,1253,145,7.3,17.42,0
472651,CCC,2014,J,M,South West Region,HE Qualification,70-80%,35-55,0,60,N,-60,88.68,9,1840,72,5.2,16.09,0
472762,CCC,2014,J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,-134,86.49,9,3546,72,7.1,19.62,0
472857,EEE,2013,J,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,-22,59,4,705,46,8.4,12.17,0
473095,BBB,2014,B,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,2,120,N,-32,74.88,5,290,29,6.5,18.97,1
473943,EEE,2013,J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,-59,50.55,2,1431,51,8.4,12.17,1
473965,CCC,2014,B,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,-65,56.37,5,1303,64,6.5,18.97,0
474119,DDD,2014,J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,-48,55,1,197,21,5.6,20.01,1
474677,FFF,2013,B,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,-28,79,2,643,53,8.9,20.16,1
475370,EEE,2013,J,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,-30,91.08,4,2175,65,8.5,15.1,0
477069,FFF,2014,B,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,120,Y,-53,0,0,44,11,6.5,18.97,1
477167,BBB,2013,B,F,Scotland,HE Qualification,80-90%,35-55,0,120,N,-67,87.04,11,1750,33,7.1,11.71,0
477180,DDD,2014,B,F,East Midlands Region,Lower Than A Level,70-80%,0-35,2,130,N,-53,0,0,8,3,6.5,18.97,1
477451,DDD,2013,B,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,-50,59.65,11,635,83,6,15.25,0
478238,DDD,2013,J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,-123,89.46,6,1335,106,6.2,16.41,0
478562,CCC,2014,J,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,-134,11,1,249,22,6.5,18.97,1
478562,EEE,2013,J,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,45,N,-52,73.88,4,1539,58,7.9,15.19,0
479607,DDD,2013,B,M,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,-66,59,1,307,39,8.4,12.17,1
480372,BBB,2014,B,F,North Western Region,Lower Than A Level,10-20%,0-35,1,120,N,-51,66.2,9,131,17,7,18.58,0
480924,BBB,2014,B,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,90,N,-78,0,0,0,0,5.6,20.01,1
481024,CCC,2014,B,F,London Region,A Level or Equivalent,20-30%,35-55,0,90,N,-17,70,1,188,12,6.8,24.22,1
481772,GGG,2013,J,F,London Region,Lower Than A Level,10-20%,0-35,0,90,N,-38,0,1,76,14,8.9,20.16,1
482145,CCC,2014,J,F,London Region,A Level or Equivalent,80-90%,0-35,0,30,N,-37,40.74,8,421,54,6.8,24.22,1
482868,DDD,2013,J,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,-36,71.85,6,1392,97,6,16.83,0
482938,CCC,2014,J,M,South East Region,Lower Than A Level,30-40%,35-55,0,180,N,-46,11,1,381,33,5,20.14,1
483136,DDD,2014,J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,-58,62.28,7,330,67,7.3,17.42,0
483921,BBB,2014,B,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,-146,60.08,4,456,27,5.6,20.01,1
484130,DDD,2014,B,F,London Region,A Level or Equivalent,60-70%,0-35,0,70,N,-22,59,1,290,30,6.8,24.22,1
484435,CCC,2014,J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,-22,93.83,4,281,40,6,14.59,0
484787,CCC,2014,J,F,North Western Region,A Level or Equivalent,70-80%,0-35,1,30,N,-114,78,1,99,12,7,18.58,1
484816,DDD,2013,B,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,-86,74.43,8,396,72,8.9,20.16,1
484999,DDD,2013,J,M,South Region,Lower Than A Level,70-80%,0-35,1,60,N,-173,56,1,59,14,6,15.25,1
485568,BBB,2013,B,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,N,-114,0,0,171,22,6.1,13.66,1
485604,CCC,2014,B,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,-54,86.19,9,3506,124,6.8,24.22,0
485766,DDD,2013,B,M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,-141,84.38,14,1373,155,7.5,18.21,0
485853,BBB,2014,J,F,Scotland,HE Qualification,20-30%,0-35,1,180,Y,-43,0,1,32,5,6,14.59,1
486300,CCC,2014,J,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,30,N,-135,65.82,2,57,11,6.5,18.97,1
486551,FFF,2013,J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,-103,44.5,12,1150,58,6,15.25,0
487329,BBB,2013,B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,180,N,-79,82.32,10,246,37,8.6,14.59,1
487371,BBB,2013,J,F,Scotland,HE Qualification,10-20%,35-55,0,60,N,-60,70.76,11,433,33,7.1,11.71,0
487588,EEE,2013,J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,-128,91,4,4358,72,7.9,15.19,0
487607,DDD,2014,J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,-45,40.5,6,423,78,7.1,19.62,1
488525,FFF,2014,J,M,North Region,A Level or Equivalent,10-20%,0-35,1,120,N,-136,73.25,12,2072,118,7.7,19.89,0
488550,DDD,2013,J,F,Scotland,HE Qualification,20-30%,0-35,0,120,N,-58,0,0,211,10,7.1,11.71,1
488694,DDD,2013,B,M,West Midlands Region,HE Qualification,0-10%,0-35,0,60,N,-48,0,0,87,40,9,15.95,1
488758,FFF,2014,B,M,North Region,A Level or Equivalent,30-40%,0-35,1,60,N,-40,52,2,134,24,7.7,19.89,1
488854,BBB,2014,J,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,-143,0,0,0,0,5,20.14,1
489209,DDD,2013,J,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,-203,62,7,1578,108,7.9,15.19,0
489309,CCC,2014,B,M,North Region,A Level or Equivalent,10-20%,35-55,0,120,N,-17,0,0,588,28,7.7,19.89,1
489493,FFF,2014,J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,-60,0,0,147,37,7,18.58,1
490299,BBB,2014,J,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,-28,0,1,45,13,5,18.12,1
491756,FFF,2013,J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,90,Y,-145,0,0,97,14,9,15.95,1
491758,BBB,2013,J,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,-115,0,0,0,0,6.2,16.41,1
491874,DDD,2013,J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,-122,87.67,2,738,52,9,15.95,1
492024,FFF,2014,J,M,Scotland,Lower Than A Level,80-90%,0-35,0,90,N,-88,69,12,3074,109,6,14.59,0
492336,BBB,2013,B,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,-96,0,0,0,0,6.2,16.41,1
492357,CCC,2014,J,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,30,N,-67,56.87,9,2694,48,6.5,18.97,0
492403,EEE,2014,B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,-89,68.64,4,1199,50,7.1,19.62,0
492613,DDD,2013,B,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,-36,69,14,1092,148,8.6,14.59,0
492635,DDD,2013,J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,-70,61.89,7,984,115,6.1,13.66,0
492726,BBB,2013,J,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,-58,72.5,11,387,33,7.1,11.71,0
493207,DDD,2014,J,F,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,-53,43.3,7,880,59,7.1,19.62,1
493365,DDD,2013,B,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,180,N,-116,0,0,0,0,8.5,15.1,1
493515,BBB,2013,B,F,South West Region,Lower Than A Level,30-40%,0-35,0,135,Y,-25,62.95,9,695,80,6.1,13.66,1
493609,BBB,2014,J,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,-57,0,1,84,20,6.1,19.78,1
493650,DDD,2014,J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,-87,66.67,2,160,27,6,14.59,1
493891,BBB,2013,J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,-162,0,0,0,0,8.5,15.1,1
493988,EEE,2013,J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,-19,94.76,4,2631,71,6.2,16.41,0
494383,EEE,2013,J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,-89,0,0,0,0,8.6,14.59,1
494389,CCC,2014,B,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,Y,-155,0,0,53,22,6.8,24.22,1
494829,CCC,2014,J,F,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,-4,52.4,6,1506,45,7,18.58,1
494896,BBB,2014,B,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,N,-58,77.05,9,340,69,5.6,20.01,0
495776,FFF,2013,B,M,South West Region,Lower Than A Level,10-20%,0-35,1,180,N,-136,0,0,0,0,6.1,13.66,1
495887,EEE,2013,J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,-32,89.48,4,2341,57,7.9,15.19,0
497047,CCC,2014,B,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,-156,0,0,0,0,5,20.14,1
497180,FFF,2013,B,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,-101,80.67,11,8894,169,6.2,16.41,0
497415,FFF,2014,J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,-49,78,12,4130,135,6.1,19.78,0
497475,DDD,2013,B,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,-51,45.5,6,362,87,8.5,15.1,1
497590,DDD,2013,J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,-122,60.29,7,465,61,9,15.95,0
497607,BBB,2013,B,F,North Region,Lower Than A Level,0-10%,0-35,1,120,N,-23,0,0,53,14,9.7,16.22,1
497793,BBB,2013,B,F,North Region,Lower Than A Level,20-30%,0-35,0,150,N,-128,78.5,10,3459,50,9.7,16.22,0
497955,CCC,2014,J,F,Ireland,A Level or Equivalent,80-90%,0-35,0,30,N,-18,80.89,3,253,32,6.1,19.78,1
498138,CCC,2014,B,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,-148,42.16,9,552,33,6.1,19.78,1
498266,FFF,2014,B,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,-47,89,12,6034,168,7,18.58,0
498320,DDD,2013,B,F,Scotland,A Level or Equivalent,80-90%,0-35,0,70,Y,-15,64.88,12,617,69,7.1,11.71,0
498363,DDD,2014,B,F,East Anglian Region,Lower Than A Level,60-70%,0-35,2,90,Y,-8,65.51,7,925,75,5.6,20.01,0
498635,BBB,2013,J,M,South West Region,A Level or Equivalent,20-30%,35-55,1,60,N,-36,85.93,11,386,31,6.1,13.66,0
498702,GGG,2013,J,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,-51,0,1,71,9,7.9,15.19,1
498857,AAA,2013,J,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,-16,72.6,5,998,64,8.5,15.1,0
499027,BBB,2013,B,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,-42,69.63,11,421,61,9,15.95,0
500001,CCC,2014,B,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,-172,0,0,0,0,5.6,20.01,1
500819,BBB,2013,B,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,-85,86.3,10,560,28,6,16.83,0
500958,BBB,2013,B,M,North Region,Lower Than A Level,10-20%,0-35,1,180,N,-55,84.05,11,1532,41,9.7,16.22,0
501008,BBB,2013,B,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,180,N,-46,0,0,105,19,8.6,14.59,1
501617,CCC,2014,J,F,Ireland,Lower Than A Level,0-10%,0-35,0,30,N,-101,96.18,6,1335,93,6.1,19.78,0
501869,FFF,2013,B,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,-36,55,2,352,25,8.5,15.1,1
502057,DDD,2014,B,F,London Region,Lower Than A Level,40-50%,35-55,1,120,N,-68,65.93,7,2279,192,6.8,24.22,0
502361,FFF,2013,J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,90,N,-144,71.75,12,1495,92,9,15.95,0
502548,EEE,2014,J,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,-63,84.6,4,2022,47,7.7,19.89,0
502779,FFF,2013,J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,Y,-31,78,1,233,34,7.5,18.21,1
502929,CCC,2014,B,M,London Region,Lower Than A Level,10-20%,35-55,0,60,N,-96,29.27,6,618,69,6.8,24.22,1
503201,GGG,2014,B,M,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,-10,0,0,108,17,7,18.58,1
503322,BBB,2013,J,F,South West Region,Lower Than A Level,10-20%,35-55,0,60,N,-36,62.61,11,1125,67,6.1,13.66,0
504352,BBB,2014,B,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,-54,58.61,11,745,62,6.8,24.22,1
504700,FFF,2014,B,M,South West Region,A Level or Equivalent,20-30%,0-35,1,120,N,-90,0,0,2,2,5.2,16.09,1
504741,FFF,2013,B,M,Scotland,HE Qualification,90-100%,35-55,0,75,Y,-77,0,0,0,0,7.1,11.71,1
504899,FFF,2013,J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,-196,0,0,0,0,7.9,15.19,1
505773,FFF,2014,J,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,-72,84.5,12,6635,233,6,14.59,0
505899,BBB,2014,B,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,-36,66.47,9,860,57,6.7,14.8,0
506038,FFF,2014,B,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,-59,96.25,12,5504,171,7.1,19.62,0
506289,FFF,2013,J,M,South Region,Lower Than A Level,40-50%,0-35,1,60,N,-80,82,3,1223,74,6,15.25,1
506582,DDD,2013,J,F,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,-156,91.35,7,5889,277,8.9,20.16,0
506705,FFF,2014,J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,-81,78.5,12,1926,109,5.2,16.09,0
506785,DDD,2013,B,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,-140,47.83,14,946,107,7.9,15.19,0
507303,BBB,2013,B,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,-179,0,0,24,7,6,15.25,1
507743,FFF,2014,J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,-24,77.5,12,5004,180,5,20.14,0
507844,EEE,2013,J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,Y,-132,83.22,3,622,45,6.1,13.66,0
507941,FFF,2013,J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,-31,96,12,9431,210,8.6,14.59,0
508079,BBB,2013,J,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,-96,65.41,8,832,72,8.4,12.17,0
508103,BBB,2013,B,F,West Midlands Region,Lower Than A Level,10-20%,0-35,1,240,N,-92,0,0,0,0,9,15.95,1
508232,FFF,2013,J,M,South West Region,Lower Than A Level,10-20%,0-35,1,60,N,-150,0,0,71,10,6.1,13.66,1
508400,BBB,2014,B,F,North Region,HE Qualification,0-10%,0-35,0,150,N,-82,52.21,9,984,67,7.7,19.89,1
508615,DDD,2014,J,M,London Region,HE Qualification,40-50%,0-35,2,60,N,-80,38.38,4,93,16,6.8,24.22,1
508627,FFF,2013,J,M,North Western Region,Lower Than A Level,30-40%,0-35,1,60,N,-59,49.2,5,853,57,8.5,15.1,1
509029,CCC,2014,B,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,-89,56.35,9,1234,66,7.7,19.89,0
509100,DDD,2014,B,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,-144,0,0,0,0,5,18.12,1
509102,CCC,2014,B,M,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,-253,58.75,9,2707,103,5,20.14,0
509578,BBB,2014,J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,-38,35,5,1901,90,7.1,19.62,0
509634,DDD,2013,B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,240,Y,-52,59.59,4,835,113,6.2,16.41,1
509940,FFF,2013,J,F,North Western Region,HE Qualification,0-10%,0-35,1,60,N,-22,62,3,446,42,8.5,15.1,1
510149,BBB,2013,J,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,180,N,-81,75.89,11,3041,66,6.2,16.41,1
510402,EEE,2014,J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,-60,86.76,4,2187,53,7.1,19.62,0
510471,BBB,2014,J,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,-43,70.35,5,1539,69,5,18.12,0
510693,FFF,2013,B,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,-52,77.5,10,2024,93,8.6,14.59,1
510693,FFF,2014,B,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,60,N,-46,78,1,249,39,7.3,17.42,1
511238,BBB,2014,B,M,East Anglian Region,HE Qualification,50-60%,35-55,0,120,N,-75,0,0,0,0,5.6,20.01,1
511350,CCC,2014,J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,Y,-4,4,2,176,15,7.3,17.42,1
511506,BBB,2014,B,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,Y,-80,52.09,6,1076,40,5,20.14,1
511515,BBB,2013,B,F,Scotland,Lower Than A Level,30-40%,35-55,0,120,N,-96,45.89,10,2422,115,7.1,11.71,1
511678,BBB,2013,J,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,-92,58.72,11,12555,57,6,15.25,0
511890,DDD,2014,B,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,120,Y,-34,65.56,2,502,35,7.3,17.42,1
511901,BBB,2014,B,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,-229,72.58,5,190,25,7.3,17.42,0
512493,BBB,2014,J,M,London Region,A Level or Equivalent,10-20%,35-55,0,120,N,-81,0,0,0,0,6.8,24.22,1
512977,BBB,2013,J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,-42,80,11,189,31,8.5,15.1,0
513211,EEE,2014,B,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,N,-46,0,0,83,8,6.8,24.22,1
513687,DDD,2014,B,M,North Western Region,Lower Than A Level,20-30%,35-55,2,120,N,-138,53.86,5,1839,279,7,18.58,0
513954,DDD,2013,J,F,South West Region,Lower Than A Level,90-100%,0-35,1,60,N,-152,67.5,3,86,15,6.1,13.66,1
514006,BBB,2014,J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,240,N,-78,0,0,7,2,5.6,20.01,1
514218,DDD,2013,J,F,South East Region,Lower Than A Level,90-100%,0-35,1,60,N,-79,0,0,2,2,6,16.83,1
514302,BBB,2013,J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,-101,67.45,11,673,43,6.2,16.41,0
514324,DDD,2014,J,M,London Region,Lower Than A Level,40-50%,0-35,1,120,N,-39,71.2,3,144,20,6.8,24.22,1
514526,AAA,2014,J,M,London Region,Lower Than A Level,10-20%,0-35,0,120,Y,-22,0,0,45,13,6.8,24.22,1
514773,DDD,2013,B,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,-18,87.32,6,581,71,6,15.25,1
514903,FFF,2013,B,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,Y,-23,86.25,12,2788,140,7.9,15.19,0
515046,DDD,2013,B,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,-85,84.07,14,1970,194,6.1,13.66,0
515051,GGG,2014,B,F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,-93,0,6,407,34,6.8,24.22,1
515417,BBB,2013,J,M,Ireland,HE Qualification,0-10%,35-55,0,180,N,-191,0,0,23,7,7.5,18.21,1
515888,FFF,2013,J,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,-120,89.25,12,4408,139,7.9,15.19,0
515959,BBB,2013,B,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,-61,69.04,9,271,18,8.9,20.16,0
516024,CCC,2014,B,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,-171,73.84,6,1504,67,5,18.12,0
516318,DDD,2014,B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,-93,98,1,69,10,7,18.58,1
516405,DDD,2014,J,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,-155,80,1,30,11,5,18.12,1
516634,FFF,2014,B,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,-78,63,12,4793,151,6,14.59,0
516653,DDD,2013,J,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,-80,32.31,7,685,80,6.1,13.66,1
516728,EEE,2014,B,M,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,-51,0,0,28,5,5,20.14,1
516770,FFF,2014,B,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,N,-22,83.25,12,3058,113,7.1,19.62,0
517112,BBB,2014,J,M,Yorkshire Region,HE Qualification,0-10%,0-35,1,120,N,-57,0,0,0,0,7.3,17.42,1
517263,GGG,2014,J,M,South Region,A Level or Equivalent,60-70%,0-35,0,30,N,-127,0,9,453,44,5,18.12,0
517277,FFF,2014,B,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,-93,79.67,11,2772,92,6.7,14.8,0
517349,FFF,2013,J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,150,N,-16,75.33,11,976,28,8.6,14.59,0
517553,BBB,2013,J,F,Wales,Lower Than A Level,80-90%,0-35,1,60,N,-162,85.08,5,103,11,8.4,12.17,1
518265,DDD,2014,B,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,-29,0,0,7,4,6,14.59,1
518288,FFF,2013,B,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,-167,72,1,319,36,8.5,15.1,1
518544,FFF,2013,J,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,-114,86.5,12,2557,119,6,15.25,0
518709,DDD,2013,J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-29,0,0,114,30,7.9,15.19,1
518876,BBB,2013,B,F,Wales,Lower Than A Level,50-60%,0-35,0,150,N,-97,62.18,11,513,36,8.4,12.17,0
518930,FFF,2013,J,M,North Western Region,Lower Than A Level,10-20%,0-35,1,60,N,-53,63,2,871,47,8.5,15.1,1
519078,BBB,2014,B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,-99,74.33,10,401,41,5.6,20.01,0
519094,DDD,2013,B,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,-61,49.12,10,2924,142,7.1,11.71,0
519258,EEE,2013,J,M,South West Region,Lower Than A Level,10-20%,35-55,0,60,N,-95,0,0,209,12,6.1,13.66,1
519552,DDD,2013,J,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,-102,51.13,7,1584,151,7.1,11.71,0
519945,BBB,2013,J,F,London Region,Lower Than A Level,60-70%,35-55,0,60,N,-169,0,0,17,7,8.9,20.16,1
520026,DDD,2013,B,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,-59,0,0,0,0,8.6,14.59,1
